BLOCK_ID,geometry,id,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,IDDIST,area_km2
22737U079S,"POLYGON Z ((-77.035174 -12.025323 0, -77.033394 -12.027003 0, -77.034402 -12.028215 0, -77.036993 -12.025889 0, -77.035885 -12.024744 0, -77.035684 -12.024812 0, -77.035308 -12.024317 0, -77.034852 -12.024291 0, -77.034764 -12.024933 0, -77.035174 -12.025323 0))",,22737U079S,,,,,,-1,0,-1,,,150128.0,0.07393976557549835
22737U090S,"POLYGON Z ((-77.029505 -12.021197 0, -77.027862 -12.022982 0, -77.029746 -12.025009 0, -77.031052 -12.02388 0, -77.031148 -12.023399 0, -77.031124 -12.023083 0, -77.029505 -12.021197 0))",,22737U090S,,,,,,-1,0,-1,,,150128.0,0.08078007178220711
22737U104S,"POLYGON Z ((-77.030054 -12.021451 0, -77.030608 -12.020745 0, -77.031539 -12.021578 0, -77.032677 -12.02051 0, -77.030986 -12.018948 0, -77.030274 -12.019727 0, -77.030661 -12.020095 0, -77.029682 -12.021125 0, -77.030054 -12.021451 0))",,22737U104S,,,,,,-1,0,-1,,,150128.0,0.04403094683846831
22737U113S,"POLYGON Z ((-77.03231 -12.011946 0, -77.031461 -12.011924 0, -77.03131 -12.01223 0, -77.032082 -12.012248 0, -77.031904 -12.012604 0, -77.032245 -12.012825 0, -77.032804 -12.012031 0, -77.034373 -12.009983 0, -77.03415 -12.009815 0, -77.033863 -12.010021 0, -77.033545 -12.009847 0, -77.032966 -12.010571 0, -77.033236 -12.010786 0, -77.032313 -12.011941 0, -77.03231 -12.011946 0))",,22737U113S,,,,,,-1,0,-1,,,150128.0,0.024912423838227813
22739F001S,"POLYGON Z ((-77.005606 -12.084679 0, -77.005687 -12.084369 0, -77.005023 -12.084293 0, -77.004649 -12.08687 0, -77.00392 -12.086796 0, -77.004186 -12.084238 0, -77.003525 -12.084166 0, -77.003386 -12.085472 0, -77.002174 -12.085355 0, -77.002131 -12.085786 0, -77.00118 -12.085708 0, -77.00102 -12.087678 0, -77.005417 -12.088209 0, -77.005617 -12.087008 0, -77.004995 -12.086935 0, -77.005096 -12.086355 0, -77.005001 -12.086327 0, -77.005066 -12.085983 0, -77.005125 -12.085972 0, -77.005158 -12.08579 0, -77.005388 -12.085802 0, -77.005439 -12.085386 0, -77.005151 -12.085343 0, -77.005246 -12.084658 0, -77.005606 -12.084679 0))",,22739F001S,,,,,,-1,0,-1,,,150130.0,0.12600648605232312
22739U010S,"POLYGON Z ((-77.003349 -12.085485 0, -77.003521 -12.084142 0, -77.002387 -12.083999 0, -77.002211 -12.085375 0, -77.003349 -12.085485 0))",,22739U010S,,,,,,-1,0,-1,,,150130.0,0.018864750616818665
22741F005S,"POLYGON Z ((-77.0070924349296 -12.0287712540845 0, -77.007072 -12.028959 0, -77.008563 -12.029191 0, -77.008636 -12.028753 0, -77.007669 -12.028584 0, -77.007743 -12.027481 0, -77.008883 -12.027609 0, -77.008937 -12.027131 0, -77.008661 -12.027091 0, -77.007319 -12.026869 0, -77.006713 -12.026862 0, -77.005693 -12.026658 0, -77.005406 -12.027561 0, -77.005852 -12.027747 0, -77.005513 -12.028707 0, -77.005921 -12.028862 0, -77.00706 -12.028972 0, -77.0070924349296 -12.0287712540845 0), (-77.00673 -12.027342 0, -77.007248 -12.027342 0, -77.0071206626438 -12.0285119119599 0, -77.006623 -12.028434 0, -77.00673 -12.027342 0), (-77.0070924349296 -12.0287712540845 0, -77.0071206626438 -12.0285119119599 0, -77.007134 -12.028514 0, -77.0070924349296 -12.0287712540845 0))",,22741F005S,,,,,,-1,0,-1,,,150132.0,0.05857069963772898
22741F006S,"POLYGON Z ((-77.005365 -12.023086 0, -77.005328948974 -12.0230906077487 0, -77.005244 -12.022611 0, -77.004978 -12.022175 0, -77.001808 -12.022533 0, -77.002024 -12.024639 0, -77.002196 -12.024904 0, -77.00243 -12.025062 0, -77.003068 -12.025022 0, -77.004353 -12.025092 0, -77.005616 -12.02542 0, -77.00585 -12.024817 0, -77.006341 -12.024932 0, -77.006446 -12.02443 0, -77.005932 -12.02426 0, -77.006267 -12.02389 0, -77.00594 -12.023583 0, -77.005774 -12.022697 0, -77.005714 -12.02254 0, -77.005278 -12.022582 0, -77.005365 -12.023086 0), (-77.005328948974 -12.0230906077487 0, -77.00534 -12.023153 0, -77.005511 -12.023705 0, -77.005199 -12.02461 0, -77.004239 -12.02439 0, -77.002995 -12.024395 0, -77.002833 -12.024758 0, -77.002689 -12.024464 0, -77.00255 -12.024015 0, -77.002431 -12.023461 0, -77.005328948974 -12.0230906077487 0))",,22741F006S,,,,,,-1,0,-1,,,150132.0,0.09275069828325092
22741F007S,"POLYGON Z ((-76.988846 -12.024191 0, -76.989435 -12.024228 0, -76.989373 -12.02534 0, -76.990822 -12.025399 0, -76.990811 -12.024862 0, -76.991319 -12.024852 0, -76.991327 -12.024361 0, -76.990326 -12.024258 0, -76.990331 -12.023764 0, -76.988911 -12.023703 0, -76.986973 -12.023407 0, -76.986216 -12.02332 0, -76.986138 -12.02389 0, -76.98659 -12.023831 0, -76.987501 -12.02398 0, -76.988284 -12.024197 0, -76.988168 -12.025252 0, -76.986733 -12.025066 0, -76.986747 -12.025493 0, -76.988668 -12.025777 0, -76.990748 -12.025872 0, -76.990753 -12.025477 0, -76.989339 -12.02536 0, -76.988779 -12.025326 0, -76.988846 -12.024191 0))",,22741F007S,,,,,,-1,0,-1,,,150132.0,0.07659678802051
22741F009S,"POLYGON Z ((-76.977086 -12.024193 0, -76.977497 -12.024056 0, -76.978004 -12.024179 0, -76.97796 -12.024695 0, -76.978882 -12.025221 0, -76.980519 -12.025275 0, -76.980518 -12.025025 0, -76.979115 -12.024803 0, -76.978065 -12.024133 0, -76.978052 -12.023575 0, -76.9774092620601 -12.0235670032605 0, -76.977349 -12.023047 0, -76.976897 -12.023077 0, -76.97682 -12.022592 0, -76.976409 -12.022749 0, -76.976008 -12.023057 0, -76.976009 -12.023062 0, -76.975839 -12.022379 0, -76.975541 -12.021811 0, -76.974414 -12.021849 0, -76.974473 -12.022471 0, -76.973567 -12.022528 0, -76.973691 -12.024319 0, -76.973862 -12.025424 0, -76.972885 -12.025515 0, -76.972945 -12.025826 0, -76.974794 -12.025808 0, -76.974733 -12.024869 0, -76.97571 -12.024734 0, -76.975691 -12.024294 0, -76.977086 -12.024193 0), (-76.9774092620601 -12.0235670032605 0, -76.977411 -12.023582 0, -76.977409 -12.023567 0, -76.9774092620601 -12.0235670032605 0))",,22741F009S,,,,,,-1,0,-1,,,150132.0,0.12860442715563342
22741F010S,"POLYGON Z ((-76.961174 -12.020168 0, -76.961422 -12.019508 0, -76.960699 -12.019204 0, -76.960909 -12.018736 0, -76.961679 -12.01904 0, -76.962139 -12.017911 0, -76.960851 -12.017335 0, -76.960327 -12.018452 0, -76.95965 -12.01822 0, -76.959489 -12.018635 0, -76.960226 -12.019029 0, -76.960003 -12.019676 0, -76.961174 -12.020168 0))",,22741F010S,,,,,,-1,0,-1,,,150132.0,0.040824090545792134
22741F011S,"POLYGON Z ((-76.962179 -12.017931 0, -76.961708 -12.019067 0, -76.962474 -12.019395 0, -76.962046 -12.020514 0, -76.962611 -12.020735 0, -76.963152 -12.01969 0, -76.963892 -12.019979 0, -76.962996 -12.022199 0, -76.960767 -12.021389 0, -76.961155 -12.020188 0, -76.960035 -12.019741 0, -76.959575 -12.020903 0, -76.959266 -12.020972 0, -76.959198 -12.021525 0, -76.960508 -12.022019 0, -76.960297 -12.022689 0, -76.964727 -12.024302 0, -76.965055 -12.023296 0, -76.963855 -12.022678 0, -76.964369 -12.021501 0, -76.965626 -12.02205 0, -76.966076 -12.020951 0, -76.964837 -12.020363 0, -76.96531 -12.019249 0, -76.962179 -12.017931 0))",,22741F011S,,,,,,-1,0,-1,,,150132.0,0.2143306681442801
22741F012S,"POLYGON Z ((-76.954047 -12.0179 0, -76.95392 -12.018908 0, -76.954967 -12.019003 0, -76.954824 -12.02039 0, -76.954349 -12.020383 0, -76.954385 -12.018958 0, -76.953192 -12.018936 0, -76.952948 -12.019233 0, -76.953493 -12.019939 0, -76.953671 -12.020144 0, -76.953493 -12.020457 0, -76.957203 -12.021797 0, -76.957262 -12.020729 0, -76.955306 -12.020509 0, -76.955416 -12.019027 0, -76.955618 -12.019014 0, -76.955739 -12.017509 0, -76.954664 -12.017957 0, -76.954047 -12.0179 0))",,22741F012S,,,,,,-1,0,-1,,,150132.0,0.07819518388339318
22741F013S,"POLYGON Z ((-76.960977 -12.010947 0, -76.961889 -12.013038 0, -76.963866 -12.012171 0, -76.964863 -12.014429 0, -76.963833 -12.01479 0, -76.962866 -12.012628 0, -76.961907 -12.013076 0, -76.962771 -12.015039 0, -76.96311 -12.015789 0, -76.963352 -12.016093 0, -76.965175 -12.016888 0, -76.965882 -12.015086 0, -76.967377 -12.015716 0, -76.967494 -12.015348 0, -76.965677 -12.014459 0, -76.965524 -12.014258 0, -76.966607 -12.013945 0, -76.964347 -12.012003 0, -76.961584 -12.009718 0, -76.961897 -12.010537 0, -76.960977 -12.010947 0))",,22741F013S,,,,,,-1,0,-1,,,150132.0,0.19125266660989448
22741F014S,"POLYGON Z ((-76.984841 -12.014464 0, -76.9844096567433 -12.0147311162369 0, -76.984394 -12.014697 0, -76.982665 -12.015594 0, -76.983903 -12.017936 0, -76.984248 -12.017725 0, -76.984905 -12.018863 0, -76.98548 -12.018589 0, -76.986092 -12.017969 0, -76.986772 -12.01731 0, -76.987129 -12.016806 0, -76.98596 -12.015901 0, -76.985385 -12.015425 0, -76.984841 -12.014464 0), (-76.9845364621719 -12.0150074268313 0, -76.984405 -12.014734 0, -76.9844096567433 -12.0147311162369 0, -76.9845364621719 -12.0150074268313 0), (-76.9845364621719 -12.0150074268313 0, -76.985494 -12.016999 0, -76.984268 -12.017644 0, -76.983981 -12.017076 0, -76.985204 -12.016462 0, -76.9845364621719 -12.0150074268313 0))",,22741F014S,,,,,,-1,0,-1,,,150132.0,0.10970707348442846
22741F017S,"MULTIPOLYGON Z (((-77.008936 -12.027145 0, -77.008924 -12.027145 0, -77.0089359692055 -12.0271471915447 0, -77.008936 -12.027145 0)), ((-77.0100736523158 -12.0258160268618 0, -77.010558 -12.025268 0, -77.010121 -12.024809 0, -77.009504 -12.025296 0, -77.00809 -12.023932 0, -77.00808 -12.023941 0, -77.007355 -12.024698 0, -77.008727 -12.026117 0, -77.0096 -12.02718 0, -77.009634 -12.027275 0, -77.0089359692055 -12.0271471915447 0, -77.00893 -12.027572 0, -77.00959 -12.027727 0, -77.010255 -12.028035 0, -77.010702 -12.028416 0, -77.010907 -12.02896 0, -77.011429 -12.02876 0, -77.011613 -12.028371 0, -77.011749 -12.027462 0, -77.011498 -12.027402 0, -77.011546 -12.026985 0, -77.011875 -12.026967 0, -77.011906 -12.026519 0, -77.010812 -12.026439 0, -77.01096 -12.025182 0, -77.010801 -12.025177 0, -77.010797 -12.025198 0, -77.010079 -12.025821 0, -77.0100736523158 -12.0258160268618 0), (-77.010056 -12.025836 0, -77.010343 -12.026122 0, -77.010982 -12.02772 0, -77.010496 -12.027915 0, -77.010098 -12.027006 0, -77.009664 -12.026449 0, -77.009101 -12.0258 0, -77.009565 -12.025343 0, -77.0100736523158 -12.0258160268618 0, -77.010056 -12.025836 0)))",,22741F017S,,,,,,-1,0,-1,,,150132.0,0.08833815936419015
22741F018S,"POLYGON Z ((-77.0111728654058 -12.0181419810166 0, -77.011257 -12.018748 0, -77.011688 -12.01863 0, -77.011633 -12.017785 0, -77.012057 -12.017654 0, -77.012012 -12.017222 0, -77.011559 -12.017227 0, -77.011377 -12.015979 0, -77.010924 -12.016063 0, -77.010844 -12.015531 0, -77.009528 -12.015702 0, -77.009005 -12.015733 0, -77.008876 -12.015623 0, -77.008819 -12.014841 0, -77.007968 -12.014926 0, -77.007943 -12.015484 0, -77.007942 -12.015511 0, -77.008285 -12.015581 0, -77.008515 -12.015738 0, -77.009106 -12.017215 0, -77.009179 -12.017536 0, -77.009197 -12.01756 0, -77.007869 -12.017597 0, -77.00779 -12.017964 0, -77.007682 -12.01818 0, -77.007856 -12.018537 0, -77.008487 -12.018118 0, -77.008935 -12.01808 0, -77.009025 -12.018512 0, -77.010676 -12.018289 0, -77.010769 -12.01879 0, -77.011223 -12.018729 0, -77.0111728654058 -12.0181419810166 0), (-77.009697 -12.017454 0, -77.011055 -12.017293 0, -77.0111262358311 -12.0178061095755 0, -77.009763 -12.017968 0, -77.009697 -12.017454 0), (-77.0111728654058 -12.0181419810166 0, -77.0111262358311 -12.0178061095755 0, -77.011144 -12.017804 0, -77.0111728654058 -12.0181419810166 0))",,22741F018S,,,,,,-1,0,-1,,,150132.0,0.100184420207569
22741F019S,"POLYGON Z ((-77.0091750276382 -12.0132283040204 0, -77.009284 -12.01419 0, -77.009841 -12.014177 0, -77.009704 -12.012498 0, -77.010797 -12.012293 0, -77.010702 -12.011812 0, -77.008888 -12.012034 0, -77.008081 -12.010463 0, -77.007168 -12.010922 0, -77.007666 -12.012049 0, -77.006178 -12.012262 0, -77.00626 -12.012858 0, -77.007538 -12.012757 0, -77.00758 -12.013338 0, -77.007587 -12.014214 0, -77.009261 -12.014174 0, -77.0091750276382 -12.0132283040204 0), (-77.007952 -12.012775 0, -77.009101 -12.012575 0, -77.0091650457623 -12.013140212602 0, -77.008018 -12.013265 0, -77.007952 -12.012775 0), (-77.0091750276382 -12.0132283040204 0, -77.0091650457623 -12.013140212602 0, -77.009167 -12.01314 0, -77.0091750276382 -12.0132283040204 0))",,22741F019S,,,,,,-1,0,-1,,,150132.0,0.08605162058530934
22741F025S,"POLYGON Z ((-76.9903600929115 -11.9310719261166 0, -76.990327 -11.931156 0, -76.990308 -11.931533 0, -76.990353 -11.931587 0, -76.991467 -11.930351 0, -76.991249 -11.930111 0, -76.992098 -11.929188 0, -76.991849 -11.928991 0, -76.991496 -11.928846 0, -76.990923 -11.929441 0, -76.990681 -11.929171 0, -76.990263 -11.928089 0, -76.990185 -11.927967 0, -76.99003 -11.92793 0, -76.9899 -11.928059 0, -76.989585 -11.928237 0, -76.99005 -11.929415 0, -76.990133 -11.930652 0, -76.9903600929115 -11.9310719261166 0), (-76.9903600929115 -11.9310719261166 0, -76.990364 -11.931062 0, -76.990538 -11.930869 0, -76.990413 -11.929431 0, -76.991173 -11.930091 0, -76.990365 -11.931081 0, -76.9903600929115 -11.9310719261166 0))",,22741F025S,,,,,,-1,0,-1,,,150132.0,0.036640875906940665
22741F028S,"POLYGON Z ((-77.00989 -11.999324 0, -77.010929 -11.999581 0, -77.010453 -12.001548 0, -77.010896 -12.001652 0, -77.011905 -11.998036 0, -77.011462 -11.997885 0, -77.011288 -11.998343 0, -77.009736 -11.997844 0, -77.00869 -12.001535 0, -77.009157 -12.001712 0, -77.009452 -12.001284 0, -77.010442 -12.001486 0, -77.010765 -12.000248 0, -77.009739 -11.999964 0, -77.00989 -11.999324 0))",,22741F028S,,,,,,-1,0,-1,,,150132.0,0.08334086157210543
22741F032S,"POLYGON Z ((-77.015952 -11.99963 0, -77.016431 -11.999659 0, -77.016419 -11.999974 0, -77.016656 -12.000847 0, -77.016984 -12.000841 0, -77.016788 -12.000258 0, -77.017162 -12.000337 0, -77.017528 -12.000175 0, -77.017722 -12.000115 0, -77.017753 -12.000161 0, -77.018141 -12.000094 0, -77.01822 -11.999695 0, -77.018164 -11.999579 0, -77.018192 -11.999444 0, -77.018188 -11.999333 0, -77.017966 -11.999349 0, -77.017259 -11.999563 0, -77.017185 -11.999441 0, -77.01683 -11.999563 0, -77.016493 -11.999629 0, -77.016208 -11.998962 0, -77.016031 -11.998989 0, -77.015935 -11.999155 0, -77.014509 -11.998784 0, -77.014167 -11.999593 0, -77.015307 -12.000113 0, -77.015477 -12.000241 0, -77.01617 -12.002404 0, -77.016593 -12.002277 0, -77.016225 -12.000829 0, -77.016651 -12.000856 0, -77.016466 -12.000181 0, -77.01611 -12.000297 0, -77.015952 -11.99963 0))",,22741F032S,,,,,,-1,0,-1,,,150132.0,0.058621726285095446
22741F033S,"POLYGON Z ((-77.015039 -11.9927 0, -77.01534 -11.992669 0, -77.015342 -11.994242 0, -77.016549 -11.994362 0, -77.01655 -11.993594 0, -77.015842 -11.993509 0, -77.015934 -11.992025 0, -77.015113 -11.991959 0, -77.014989 -11.992202 0, -77.014561 -11.992387 0, -77.014071 -11.992474 0, -77.01297 -11.992258 0, -77.01294 -11.992675 0, -77.013305 -11.992832 0, -77.014105 -11.992936 0, -77.014016 -11.994464 0, -77.012691 -11.993813 0, -77.01253 -11.994237 0, -77.014027 -11.995165 0, -77.013934 -11.995329 0, -77.014837 -11.99583 0, -77.015137 -11.995792 0, -77.015141 -11.995566 0, -77.014992 -11.995615 0, -77.01472 -11.995573 0, -77.014344 -11.995311 0, -77.014457 -11.995136 0, -77.014538 -11.994766 0, -77.01458 -11.992869 0, -77.015039 -11.9927 0))",,22741F033S,,,,,,-1,0,-1,,,150132.0,0.06313115919770793
22741F037S,"POLYGON Z ((-77.013146 -11.982211 0, -77.013168 -11.982233 0, -77.012669 -11.98257 0, -77.013257 -11.983494 0, -77.013785 -11.983098 0, -77.014309 -11.982833 0, -77.014372 -11.982823 0, -77.013971 -11.98189 0, -77.014491 -11.981698 0, -77.014538 -11.981436 0, -77.01465 -11.98139 0, -77.0148 -11.981431 0, -77.015012 -11.981372 0, -77.015229 -11.98114 0, -77.015888 -11.980662 0, -77.015576 -11.980181 0, -77.014961 -11.979195 0, -77.013339 -11.980213 0, -77.012299 -11.978616 0, -77.011344 -11.979153 0, -77.009789 -11.97672 0, -77.008003 -11.977892 0, -77.009193 -11.979723 0, -77.008224 -11.980346 0, -77.005544 -11.981224 0, -77.006835 -11.984725 0, -77.01002 -11.983566 0, -77.010381 -11.984572 0, -77.011024 -11.984327 0, -77.011133 -11.984427 0, -77.011699 -11.984422 0, -77.011765 -11.983498 0, -77.012209 -11.983485 0, -77.012918 -11.983017 0, -77.012625 -11.982579 0, -77.010729 -11.983308 0, -77.010002 -11.981259 0, -77.009847 -11.98078 0, -77.010785 -11.980251 0, -77.011671 -11.979788 0, -77.013146 -11.982211 0))",,22741F037S,,,,,,-1,0,-1,,,150132.0,0.4169383915890283
22741F040S,"POLYGON Z ((-77.0017354668399 -11.990410197031 0, -77.002074 -11.991347 0, -77.00216 -11.991347 0, -77.002274 -11.991438 0, -77.002344 -11.991551 0, -77.002292 -11.993198 0, -77.00273 -11.99321 0, -77.002814 -11.99207 0, -77.00329 -11.992119 0, -77.003317 -11.991642 0, -77.00479 -11.991665 0, -77.004725 -11.991236 0, -77.004487 -11.990417 0, -77.004889 -11.990079 0, -77.004564 -11.98925 0, -77.003542 -11.989592 0, -77.002988 -11.98835 0, -77.002641 -11.988447 0, -77.002928 -11.989372 0, -77.001568 -11.989981 0, -77.00172 -11.990417 0, -77.0017354668399 -11.990410197031 0), (-77.0017354668399 -11.990410197031 0, -77.001726 -11.990384 0, -77.003068 -11.989823 0, -77.003433 -11.990766 0, -77.002567 -11.991093 0, -77.002227 -11.990194 0, -77.0017354668399 -11.990410197031 0))",,22741F040S,,,,,,-1,0,-1,,,150132.0,0.07868124836755684
22741F041S,"MULTIPOLYGON Z (((-76.9932945996559 -11.9719661998592 0, -76.993299 -11.971968 0, -76.9932944052313 -11.971966722991 0, -76.992564 -11.973932 0, -76.993605 -11.974406 0, -76.993275 -11.975366 0, -76.992135 -11.975018 0, -76.991562 -11.97498 0, -76.991613 -11.973825 0, -76.992259 -11.973911 0, -76.992542 -11.973986 0, -76.9932303259958 -11.9719489136593 0, -76.99218 -11.971657 0, -76.99166 -11.97315 0, -76.990654 -11.972732 0, -76.990532 -11.973051 0, -76.990891 -11.973796 0, -76.990963 -11.974624 0, -76.991213 -11.975115 0, -76.990019 -11.975253 0, -76.990083 -11.975748 0, -76.991501 -11.975618 0, -76.991632 -11.97605 0, -76.992175 -11.976077 0, -76.992854 -11.976332 0, -76.993121 -11.975842 0, -76.994078 -11.976249 0, -76.995044 -11.973982 0, -76.994147 -11.973509 0, -76.994599 -11.972741 0, -76.993314 -11.971914 0, -76.9932945996559 -11.9719661998592 0)), ((-76.993233 -11.971941 0, -76.9932303259958 -11.9719489136593 0, -76.9932944052313 -11.971966722991 0, -76.9932945996559 -11.9719661998592 0, -76.993233 -11.971941 0)))",,22741F041S,,,,,,-1,0,-1,,,150132.0,0.14258875513048816
22741F042S,"POLYGON Z ((-77.008351 -11.974344 0, -77.008775 -11.97407 0, -77.009642 -11.975397 0, -77.010763 -11.974702 0, -77.010491 -11.974333 0, -77.009746 -11.974784 0, -77.008929 -11.973454 0, -77.008935 -11.973375 0, -77.009589 -11.972905 0, -77.009129 -11.972123 0, -77.008808 -11.971754 0, -77.008472 -11.971914 0, -77.008696 -11.97224 0, -77.008634 -11.972366 0, -77.008681 -11.972553 0, -77.008469 -11.97271 0, -77.00854 -11.972954 0, -77.008182 -11.973162 0, -77.007746 -11.973443 0, -77.007788 -11.973537 0, -77.007342 -11.973873 0, -77.008127 -11.975095 0, -77.004042 -11.977914 0, -77.00488 -11.979477 0, -77.006863 -11.978606 0, -77.00974 -11.976681 0, -77.009849 -11.976739 0, -77.010313 -11.976435 0, -77.00938 -11.975038 0, -77.008912 -11.975325 0, -77.008351 -11.974344 0))",,22741F042S,,,,,,-1,0,-1,,,150132.0,0.20158894599006535
22741F045S,"MULTIPOLYGON Z (((-77.010692 -11.968472 0, -77.010847355295 -11.9683742297343 0, -77.0106899843769 -11.968468984759 0, -77.010692 -11.968472 0)), ((-77.0110545092122 -11.9682438895195 0, -77.011054496644 -11.9682438687787 0, -77.010847355295 -11.9683742297343 0, -77.0108644250818 -11.9683639517993 0, -77.0110545092122 -11.9682438895195 0)), ((-77.010183 -11.969332 0, -77.012205 -11.967992 0, -77.011623 -11.967021 0, -77.011087 -11.967372 0, -77.010827 -11.966931 0, -77.010423 -11.96709 0, -77.010141 -11.966727 0, -77.009775 -11.966964 0, -77.010155 -11.967643 0, -77.009407 -11.968111 0, -77.009921 -11.968932 0, -77.0106899843769 -11.968468984759 0, -77.010323 -11.96792 0, -77.010691 -11.967644 0, -77.011054496644 -11.9682438687787 0, -77.011067 -11.968236 0, -77.0110545092122 -11.9682438895195 0, -77.011057 -11.968248 0, -77.0108644250818 -11.9683639517993 0, -77.009973 -11.968927 0, -77.010183 -11.969332 0)))",,22741F045S,,,,,,-1,0,-1,,,150132.0,0.0418458440858793
22741F050S,"POLYGON Z ((-76.996264 -11.971538 0, -76.996633 -11.971931 0, -76.998378 -11.970426 0, -76.998599 -11.970968 0, -76.997775 -11.9717 0, -76.99736 -11.971325 0, -76.996716 -11.971951 0, -76.997133 -11.972403 0, -76.997595 -11.972035 0, -76.998029 -11.972276 0, -76.998884 -11.971422 0, -76.99927 -11.971208 0, -76.998668 -11.969912 0, -76.99761 -11.968414 0, -76.997182 -11.968673 0, -76.997892 -11.969803 0, -76.996264 -11.971538 0))",,22741F050S,,,,,,-1,0,-1,,,150132.0,0.05499998085747287
22741F061S,"POLYGON Z ((-76.985293 -11.968227 0, -76.9853034843656 -11.9682164930631 0, -76.985458 -11.968433 0, -76.986832 -11.968169 0, -76.987304 -11.96773 0, -76.98598 -11.966233 0, -76.985277 -11.965286 0, -76.984393 -11.965859 0, -76.98395 -11.966202 0, -76.983716 -11.966418 0, -76.98494 -11.96827 0, -76.984782 -11.968411 0, -76.985158 -11.968883 0, -76.985561 -11.96861 0, -76.985293 -11.968227 0), (-76.9853034843656 -11.9682164930631 0, -76.985291 -11.968199 0, -76.98457 -11.967101 0, -76.98555 -11.96646 0, -76.986222 -11.967296 0, -76.9853034843656 -11.9682164930631 0))",,22741F061S,,,,,,-1,0,-1,,,150132.0,0.05878978082015086
22741F067S,"POLYGON Z ((-76.977906 -11.95099 0, -76.978171 -11.951318 0, -76.978349 -11.951209 0, -76.978697 -11.951718 0, -76.97816 -11.952096 0, -76.978102 -11.952047 0, -76.978239 -11.951548 0, -76.978168 -11.951334 0, -76.977871 -11.951024 0, -76.97769 -11.951169 0, -76.977948 -11.951638 0, -76.977933 -11.951881 0, -76.976814 -11.952035 0, -76.976878 -11.952233 0, -76.977144 -11.952714 0, -76.976797 -11.952865 0, -76.976152 -11.953095 0, -76.975752 -11.953201 0, -76.974767 -11.953297 0, -76.974742 -11.953597 0, -76.976139 -11.953358 0, -76.977333 -11.95316 0, -76.977579 -11.953439 0, -76.978547 -11.952868 0, -76.978368 -11.952523 0, -76.979246 -11.951931 0, -76.978378 -11.950673 0, -76.977906 -11.95099 0))",,22741F067S,,,,,,-1,0,-1,,,150132.0,0.04287619588746922
22741F069S,"POLYGON Z ((-76.9823798931057 -11.9479712224873 0, -76.982891 -11.947566 0, -76.982717 -11.947332 0, -76.981061 -11.948465 0, -76.980627 -11.947872 0, -76.979667 -11.948559 0, -76.98085 -11.950364 0, -76.981898 -11.94974 0, -76.982124 -11.950056 0, -76.983703 -11.948967 0, -76.983408 -11.948519 0, -76.982863 -11.947661 0, -76.9823798931057 -11.9479712224873 0), (-76.9823798931057 -11.9479712224873 0, -76.981998 -11.948274 0, -76.982606 -11.949121 0, -76.981649 -11.949796 0, -76.980989 -11.948887 0, -76.981966 -11.948237 0, -76.9823798931057 -11.9479712224873 0))",,22741F069S,,,,,,-1,0,-1,,,150132.0,0.061084956909552214
22741F070S,"POLYGON Z ((-76.97752 -11.945557 0, -76.9776112698413 -11.9457012483124 0, -76.977457 -11.945625 0, -76.976644 -11.946179 0, -76.977088 -11.9467 0, -76.977324 -11.947092 0, -76.979984 -11.945364 0, -76.979254 -11.944411 0, -76.97752 -11.945557 0), (-76.9777469646441 -11.9457968676733 0, -76.977694 -11.945832 0, -76.9776112698413 -11.9457012483124 0, -76.977718 -11.945754 0, -76.9777469646441 -11.9457968676733 0), (-76.9777469646441 -11.9457968676733 0, -76.978689 -11.945172 0, -76.978925 -11.945491 0, -76.977968 -11.946124 0, -76.9777469646441 -11.9457968676733 0))",,22741F070S,,,,,,-1,0,-1,,,150132.0,0.03889340785128158
22741F071S,"POLYGON Z ((-76.980566 -11.942591 0, -76.981111 -11.942187 0, -76.982013 -11.943439 0, -76.982678 -11.942983 0, -76.981428 -11.941213 0, -76.981021 -11.941522 0, -76.980607 -11.940909 0, -76.979822 -11.941481 0, -76.98039 -11.942323 0, -76.979627 -11.942829 0, -76.980854 -11.944759 0, -76.981638 -11.944208 0, -76.982205 -11.944908 0, -76.982694 -11.944628 0, -76.981976 -11.943425 0, -76.981393 -11.943809 0, -76.980566 -11.942591 0))",,22741F071S,,,,,,-1,0,-1,,,150132.0,0.07120352130576223
22741F073S,"POLYGON Z ((-76.987488 -11.951591 0, -76.987441 -11.951349 0, -76.987331 -11.951142 0, -76.986782 -11.951553 0, -76.986174 -11.950686 0, -76.986751 -11.950238 0, -76.985663 -11.948927 0, -76.985189 -11.949266 0, -76.985941 -11.950409 0, -76.985116 -11.950989 0, -76.985881 -11.95214 0, -76.986374 -11.951843 0, -76.985712 -11.953261 0, -76.98662 -11.95372 0, -76.987468 -11.952026 0, -76.987488 -11.951591 0))",,22741F073S,,,,,,-1,0,-1,,,150132.0,0.05970056876276201
